,Name,rt_start,rt_end,mz,Charge,Product mz,CE,Normalized Intensity
338,Pyruvate,6.47,8.31,87.00874,-1,54.28,40.0,740.8630030749212
339,Pyruvate,6.47,8.31,87.00874,-1,64.04,40.0,734.3789814093506
340,R5P,7.05,7.54,229.0118538,-1,78.96,80.0,174128.09716978134
341,R5P,7.05,7.54,229.0118538,-1,96.97,20.0,138480.08700153243
342,R5P,7.05,7.54,229.0118538,-1,138.98,20.0,25593.912101047597
343,R5P,7.05,7.54,229.0118538,-1,173.48,25.0,4896.039927518545
344,R5P,7.05,7.54,229.0118538,-1,168.99,10.0,4628.505350514987
345,Selenomethionine,4.22,4.73,195.9881964,-1,94.94,30.0,118794.8662325739
346,Selenomethionine,4.22,4.73,195.9881964,-1,178.9,50.0,64054.12719873524
347,Selenomethionine,4.22,4.73,195.9881964,-1,177.9,30.0,57297.94546635239
348,Selenomethionine,4.22,4.73,195.9881964,-1,100.93,80.0,37538.50453826756
349,Selenomethionine,4.22,4.73,195.9881964,-1,79.92,80.0,37149.49709097393
350,Succinate,6.59,7.01,117.01931,-1,73.03,20.0,402041.9054315909
351,Succinate,6.59,7.01,117.01931,-1,99.93,40.0,339919.19790004665
352,Succinate,6.59,7.01,117.01931,-1,99.01,20.0,35599.13358153195
353,Succinate,6.59,7.01,117.01931,-1,83.93,80.0,20630.072275374605
354,Succinate,6.59,7.01,117.01931,-1,73.04,20.0,7167.2422638732705
355,Trehalose,6.96,7.35,341.10892,-1,89.02,25.0,149219.53692961566
356,Trehalose,6.96,7.35,341.10892,-1,179.06,20.0,104683.30739772816
357,Trehalose,6.96,7.35,341.10892,-1,71.01,40.0,80549.98883635073
358,Trehalose,6.96,7.35,341.10892,-1,101.02,30.0,79823.87725414595
359,Trehalose,6.96,7.35,341.10892,-1,119.03,20.0,77036.56415876588
360,Uridine,2.81,3.67,243.06224,-1,110.02,20.0,576908.0084551398
361,Uridine,2.81,3.67,243.06224,-1,200.06,10.0,428471.7794636098
362,Uridine,2.81,3.67,243.06224,-1,82.03,40.0,199288.1909923477
363,Uridine,2.81,3.67,243.06224,-1,152.04,20.0,144935.0038784475
364,Uridine,2.81,3.67,243.06224,-1,140.04,20.0,87293.00287253116
365,UDP-N-acetyl-GN,6.9,7.34,606.0742695,-1,78.96,80.0,494314.9631923455
366,UDP-N-acetyl-GN,6.9,7.34,606.0742695,-1,384.98,30.0,264387.2166848691
367,UDP-N-acetyl-GN,6.9,7.34,606.0742695,-1,158.93,50.0,222081.56960756428
368,UDP-N-acetyl-GN,6.9,7.34,606.0742695,-1,272.96,35.0,159155.31915639807
369,UDP-N-acetyl-GN,6.9,7.34,606.0742695,-1,282.04,30.0,123816.9458967927
370,Dopamine,10.66,13.26,154.0863,1,137.06,20.0,589072.5777626657
371,Dopamine,10.66,13.26,154.0863,1,91.05,50.0,441603.29807611293
372,Dopamine,10.66,13.26,154.0863,1,65.04,70.0,265818.0873698708
373,Dopamine,10.66,13.26,154.0863,1,119.05,35.0,129415.76172255559
374,Dopamine,10.66,13.26,154.0863,1,67.03,35.0,52701.38048876306
375,Succinyl-CoA,7.95,8.26,868.1385524,1,361.14,25.0,65589.9423047022
376,Succinyl-CoA,7.95,8.26,868.1385524,1,428.04,20.0,20561.19906580995
377,Succinyl-CoA,7.95,8.26,868.1385524,1,173.47,80.0,11875.85003275261
378,Succinyl-CoA,7.95,8.26,868.1385524,1,136.06,40.0,11517.547416155416
379,Succinyl-CoA,7.95,8.26,868.1385524,1,259.07,20.0,10285.53640833534
380,Serotonine,11.96,15.04,177.102263,1,158.96,30.0,1773550.8518110032
381,Serotonine,11.96,15.04,177.102263,1,98.98,80.0,680884.0840674387
382,Serotonine,11.96,15.04,177.102263,1,64.98,60.0,372658.1469074233
383,Serotonine,11.96,15.04,177.102263,1,51.0,70.0,278091.6519504214
384,Serotonine,11.96,15.04,177.102263,1,78.99,50.0,211312.0433465014
385,Uracil,1.84,2.53,113.03458,1,70.03,35.0,3634.142467509525
386,Uracil,1.84,2.53,113.03458,1,95.06,20.0,2745.214546102887
387,Uracil,1.84,2.53,113.03458,1,96.01,25.0,2363.619168185299
388,Uracil,1.84,2.53,113.03458,1,84.08,50.0,1726.0871558740182
389,Uracil,1.84,2.53,113.03458,1,55.02,35.0,1592.8146544280069
