,Name,rt_start,rt_end,mz,Charge,Product mz,CE,Normalized Intensity
165,Acetoacetyl-CoA,6.1,6.57,850.12904,1,345.15,30.323644583811102,1762237.976803856
166,Acetoacetyl-CoA,6.1,6.57,850.12904,1,428.04,30.323644583811102,561346.5941511865
167,Acetoacetyl-CoA,6.1,6.57,850.12904,1,243.08,30.323644583811102,417797.3871808821
168,Acetoacetyl-CoA,6.1,6.57,850.12904,1,136.06,46.67417855364874,374786.72996023315
169,Acetoacetyl-CoA,6.1,6.57,850.12904,1,261.13,35.77382257375698,370141.41603904177
170,Acetyl-CoA,6.02,6.43,808.11847,1,303.14,29.143532791940125,1021405.1729848289
171,Acetyl-CoA,6.02,6.43,808.11847,1,428.04,29.143532791940125,348777.91192924225
172,Acetyl-CoA,6.02,6.43,808.11847,1,159.06,40.04388877183188,216609.277106303
173,Acetyl-CoA,6.02,6.43,808.11847,1,136.06,40.04388877183188,189578.44331389313
174,Acetyl-CoA,6.02,6.43,808.11847,1,201.07,29.143532791940125,148075.1690063624
175,Adenosine,2.12,3.34,268.10405640000005,1,136.06,16.699168545272897,24121188.593797192
176,Adenosine,2.12,3.34,268.10405640000005,1,119.03,46.67514748997524,5072799.512996711
177,Adenosine,2.12,3.34,268.10405640000005,1,137.05,41.22496950002936,1950976.1507110177
178,Adenosine,2.12,3.34,268.10405640000005,1,119.04,35.77479151008348,1773872.168984244
179,Adenosine,2.12,3.34,268.10405640000005,1,94.04,46.67514748997524,897418.3474861524
180,ADP,6.96,7.77,426.02211,1,136.06,26.585395777175577,778867.6725765964
181,ADP,6.96,7.77,426.02211,1,348.07,18.410128792256756,157722.11131554088
182,ADP,6.96,7.77,426.02211,1,137.05,51.11119673193203,51045.09451974551
183,ADP,6.96,7.77,426.02211,1,119.03,51.11119673193203,50304.25615231983
184,ADP,6.96,7.77,426.02211,1,97.03,34.7606627620944,44143.60504064558
185,Alanine,6.07,6.5,90.05498,1,72.08,8.97253316348882,38427.526739152345
186,Alanine,6.07,6.5,90.05498,1,70.06,11.69762215846176,4460.462985087188
187,Alanine,6.07,6.5,90.05498,1,56.05,25.323067133326454,2493.3847861801837
188,Alanine,6.07,6.5,90.05498,1,70.07,8.97253316348882,1707.580962983264
189,Alanine,6.07,6.5,90.05498,1,57.06,17.14780014840764,1562.4852411801116
190,Arginine,11.5,12.2,175.11898,1,70.06,22.262407530389197,921759.6701886768
191,Arginine,11.5,12.2,175.11898,1,60.06,14.087140545470382,267780.51333061483
192,Arginine,11.5,12.2,175.11898,1,116.07,11.36205155049744,214656.23089858895
193,Arginine,11.5,12.2,175.11898,1,130.1,14.087140545470382,93497.38928411268
194,Arginine,11.5,12.2,175.11898,1,158.09,11.36205155049744,75752.2253539216
195,ATP,7.98,8.51,505.98845,1,136.06,31.55680565726776,539341.8819732746
196,ATP,7.98,8.51,505.98845,1,410.03,20.656449677375996,187446.45135305382
197,ATP,7.98,8.51,505.98845,1,428.04,20.656449677375996,75279.16912129958
198,ATP,7.98,8.51,505.98845,1,348.07,20.656449677375996,46803.6698704715
199,ATP,7.98,8.51,505.98845,1,97.03,31.55680565726776,39587.12313811834
200,beta-Alanine,6.53,6.99,90.05498,1,72.08,8.97253316348882,42571.334513456604
201,beta-Alanine,6.53,6.99,90.05498,1,72.04,3.52235517354294,14204.445537642434
202,beta-Alanine,6.53,6.99,90.05498,1,70.06,14.4227111534347,5220.543920887907
203,beta-Alanine,6.53,6.99,90.05498,1,56.05,19.872889143380576,1632.5383475108479
204,beta-Alanine,6.53,6.99,90.05498,1,61.03,8.97253316348882,1364.9879237573555
205,CMP-sialic-acid,7.0,7.4,613.1399675,1,112.05,29.116602759747884,630135.7973889424
206,CMP-sialic-acid,7.0,7.4,613.1399675,1,324.06,18.216246779856128,584751.4404766103
207,CMP-sialic-acid,7.0,7.4,613.1399675,1,95.02,56.36749270947728,65534.59359711869
208,CMP-sialic-acid,7.0,7.4,613.1399675,1,97.03,45.467136729585526,20182.794497408126
209,CMP-sialic-acid,7.0,7.4,613.1399675,1,112.06,26.39151376477495,15089.82393373685
210,cAMP,1.78,3.57,330.0598197,1,136.06,26.614824361971365,5535648.12114537
211,cAMP,1.78,3.57,330.0598197,1,119.03,48.415536321754885,1037458.9265057002
212,cAMP,1.78,3.57,330.0598197,1,137.05,48.415536321754885,357744.08439940703
213,cAMP,1.78,3.57,330.0598197,1,94.04,48.415536321754885,270235.9497494988
214,cAMP,1.78,3.57,330.0598197,1,98.98,48.415536321754885,227022.41957341507
215,Cystine,6.95,7.43,241.03115,1,151.98,13.213579131408734,237753.39550658927
216,Cystine,6.95,7.43,241.03115,1,74.01,35.01429109119225,184332.24245948766
217,Cystine,6.95,7.43,241.03115,1,120.01,15.938668126381673,180695.8364262955
218,Cystine,6.95,7.43,241.03115,1,74.02,21.38884611632755,170763.88819890405
219,Cystine,6.95,7.43,241.03115,1,122.03,15.938668126381673,100952.73956113606
220,Cytidine,4.5,4.98,244.0928164,1,112.05,13.299583882627656,2702743.192882864
221,Cytidine,4.5,4.98,244.0928164,1,95.02,46.000651822302935,639485.1775005172
222,Cytidine,4.5,4.98,244.0928164,1,69.04,40.550473832357056,187942.0924135209
223,Cytidine,4.5,4.98,244.0928164,1,94.04,40.550473832357056,107792.40513015355
224,Cytidine,4.5,4.98,244.0928164,1,67.03,46.000651822302935,97086.69273203185
225,FBP,8.9,9.33,338.98875,1,322.99,10.515111457780398,15391.156702273121
226,FBP,8.9,9.33,338.98875,1,127.04,18.69037844269922,6688.159037421548
227,FBP,8.9,9.33,338.98875,1,207.0,18.69037844269922,6300.145851162598
228,FBP,8.9,9.33,338.98875,1,109.03,26.865645427618034,5381.350759513327
