,Name,rt_start,rt_end,mz,Charge,Product mz,CE,Normalized Intensity
41,Cytidine,4.5,4.98,244.092792,1,95.02,80.0,834802.9260652164
42,Cytidine,4.5,4.98,244.092792,1,69.04,70.0,251582.85594570526
43,Cytidine,4.5,4.98,244.092792,1,94.04,80.0,148149.50417816636
44,Cytidine,4.5,4.98,244.092792,1,67.03,80.0,119413.40795635014
45,Glutamate,6.16,6.54,148.060436,1,84.04,30.0,962206.5329405504
46,Glutamate,6.16,6.54,148.060436,1,130.05,10.0,425013.17159488174
47,Glutamate,6.16,6.54,148.060436,1,56.05,60.0,272109.9386634231
48,Glutamate,6.16,6.54,148.060436,1,102.05,10.0,217706.90993747476
49,Glutamate,6.16,6.54,148.060436,1,131.05,10.0,56662.85921098397
50,Glutamine,6.37,6.72,147.076416,1,84.04,30.0,1684804.5677917404
51,Glutamine,6.37,6.72,147.076416,1,130.05,10.0,1279709.8965728693
52,Glutamine,6.37,6.72,147.076416,1,64.93,60.0,577151.6324955518
53,Glutamine,6.37,6.72,147.076416,1,56.05,60.0,472278.35534885374
54,Glutamine,6.37,6.72,147.076416,1,123.96,20.0,386696.73769500694
55,Glycine,6.69,7.09,76.03930600000001,1,58.07,30.0,1017.067047656423
56,Glycine,6.69,7.09,76.03930600000001,1,56.83,70.0,682.7774327315224
57,Glycine,6.69,7.09,76.03930600000001,1,55.0,25.0,668.9734377710088
58,Glycine,6.69,7.09,76.03930600000001,1,60.84,25.0,658.8313626362736
59,Glycine,6.69,7.09,76.03930600000001,1,54.8,10.0,614.9803498332506
60,Guanosine,5.08,5.48,284.09894199999997,1,152.06,25.0,2334390.6875950773
61,Guanosine,5.08,5.48,284.09894199999997,1,153.04,60.0,626451.7770295631
62,Guanosine,5.08,5.48,284.09894199999997,1,135.03,70.0,544855.700804375
63,Guanosine,5.08,5.48,284.09894199999997,1,110.03,70.0,342776.18678406253
64,Guanosine,5.08,5.48,284.09894199999997,1,128.05,60.0,111821.07882235915
65,Histamine,11.17,15.53,112.0869233,1,95.06,25.0,2425329.426366392
66,Histamine,11.17,15.53,112.0869233,1,68.05,40.0,680538.4550350712
67,Histamine,11.17,15.53,112.0869233,1,83.06,30.0,221978.63930741508
68,Histamine,11.17,15.53,112.0869233,1,54.03,80.0,156862.24541336574
69,Histamine,11.17,15.53,112.0869233,1,81.04,70.0,99742.18777319422
70,Histidine,7.42,9.15,156.07675600000002,1,110.07,20.0,531848.5681232325
71,Histidine,7.42,9.15,156.07675600000002,1,83.06,50.0,175660.42499297528
72,Histidine,7.42,9.15,156.07675600000002,1,56.05,70.0,108243.77103390235
73,Histidine,7.42,9.15,156.07675600000002,1,93.04,50.0,103986.42253444927
74,Histidine,7.42,9.15,156.07675600000002,1,82.05,60.0,63964.49216354515
75,Homocystine,7.06,7.53,269.06242599999996,1,136.04,10.0,254041.7074948911
76,Homocystine,7.06,7.53,269.06242599999996,1,88.02,60.0,183823.32716778206
77,Homocystine,7.06,7.53,269.06242599999996,1,90.04,40.0,120313.55927365391
78,Homocystine,7.06,7.53,269.06242599999996,1,134.03,20.0,100374.78079801294
79,Homocystine,7.06,7.53,269.06242599999996,1,56.05,60.0,34843.94915615785
80,Isoleucine,4.24,4.72,132.101906,1,86.1,25.0,1731851.3895453354
81,Isoleucine,4.24,4.72,132.101906,1,69.07,35.0,414899.20077767933
82,Isoleucine,4.24,4.72,132.101906,1,56.05,80.0,131031.30982836135
83,Isoleucine,4.24,4.72,132.101906,1,57.06,60.0,103289.5346725053
84,Isoleucine,4.24,4.72,132.101906,1,58.06,40.0,26966.510333977963
85,Lysine,11.13,12.0,147.112806,1,64.93,50.0,613451.4816404607
86,Lysine,11.13,12.0,147.112806,1,123.96,20.0,466965.3241875493
87,Lysine,11.13,12.0,147.112806,1,84.08,30.0,132668.0186158061
88,Lysine,11.13,12.0,147.112806,1,105.95,20.0,98019.84342022655
89,Lysine,11.13,12.0,147.112806,1,130.09,10.0,70585.95138597935
90,Leucine,3.87,4.23,132.101906,1,86.1,20.0,3542163.7172177127
91,Leucine,3.87,4.23,132.101906,1,69.07,30.0,126236.97284033259
92,Leucine,3.87,4.23,132.101906,1,86.11,20.0,52069.29340420448
93,Leucine,3.87,4.23,132.101906,1,55.05,60.0,14328.892463244732
94,Leucine,3.87,4.23,132.101906,1,55.02,60.0,9564.420068132338
95,Methionine,4.3,4.84,150.058326,1,56.05,30.0,995019.3882393538
96,Methionine,4.3,4.84,150.058326,1,61.01,40.0,938554.8991427193
97,Methionine,4.3,4.84,150.058326,1,104.05,10.0,813639.6858134385
98,Methionine,4.3,4.84,150.058326,1,133.03,10.0,779557.7030389104
99,Methionine,4.3,4.84,150.058326,1,122.06,30.0,292439.5507303011
100,NAD,6.12,6.54,664.116396,1,136.06,50.0,210750.84376990335
101,NAD,6.12,6.54,664.116396,1,428.04,25.0,123329.60089587753
102,NAD,6.12,6.54,664.116396,1,542.07,10.0,65690.81365151017
103,NAD,6.12,6.54,664.116396,1,524.06,20.0,63865.172628334214
104,NAD,6.12,6.54,664.116396,1,348.07,35.0,31728.384678726212
105,Phenylalanine,3.22,3.98,166.086256,1,120.08,20.0,7453171.028323172
106,Phenylalanine,3.22,3.98,166.086256,1,103.05,50.0,3203612.7934995764
107,Phenylalanine,3.22,3.98,166.086256,1,95.05,70.0,2284910.6045127492
108,Phenylalanine,3.22,3.98,166.086256,1,77.04,80.0,1684982.6820648538
109,Phenylalanine,3.22,3.98,166.086256,1,91.05,70.0,807396.7070636125
110,Proline,4.95,5.41,116.07060600000001,1,70.06,40.0,5617403.087044811
111,Proline,4.95,5.41,116.07060600000001,1,70.07,30.0,207106.68227344306
112,Proline,4.95,5.41,116.07060600000001,1,68.05,70.0,116250.22928449919
113,Proline,4.95,5.41,116.07060600000001,1,53.04,80.0,23714.085967677023
114,Proline,4.95,5.41,116.07060600000001,1,70.08,30.0,20157.797427765378
115,S-Adenosylmethionine,7.54,7.94,399.144516,1,250.09,20.0,4026655.4351257174
116,S-Adenosylmethionine,7.54,7.94,399.144516,1,136.06,40.0,2029618.7527535676
117,S-Adenosylmethionine,7.54,7.94,399.144516,1,97.03,50.0,1974379.8234112784
118,S-Adenosylmethionine,7.54,7.94,399.144516,1,298.1,10.0,1019558.8823034187
119,S-Adenosylmethionine,7.54,7.94,399.144516,1,102.05,30.0,847038.3964520344
120,Selenomethionine,4.22,4.73,198.002772,1,180.98,10.0,1403439.226653488
121,Selenomethionine,4.22,4.73,198.002772,1,56.05,40.0,873864.7389487906
122,Selenomethionine,4.22,4.73,198.002772,1,108.95,40.0,725277.313549514
123,Selenomethionine,4.22,4.73,198.002772,1,152.0,10.0,424402.9149230659
124,Selenomethionine,4.22,4.73,198.002772,1,82.94,80.0,252451.97847609504
125,Serine,6.69,7.08,106.04987240000001,1,60.04,20.0,158049.02157063104
126,Serine,6.69,7.08,106.04987240000001,1,88.04,10.0,29601.775396530473
127,Serine,6.69,7.08,106.04987240000001,1,64.93,35.0,19483.823339004357
128,Serine,6.69,7.08,106.04987240000001,1,70.06,25.0,4880.2060111352675
129,Serine,6.69,7.08,106.04987240000001,1,88.08,20.0,4301.247137766676
130,Serotonine,11.96,15.04,177.102239,1,158.96,30.0,1443612.6668125612
131,Serotonine,11.96,15.04,177.102239,1,98.98,70.0,553787.7029083867
132,Serotonine,11.96,15.04,177.102239,1,64.98,60.0,303842.25311234884
133,Serotonine,11.96,15.04,177.102239,1,160.08,20.0,259964.9602696451
134,Serotonine,11.96,15.04,177.102239,1,51.0,70.0,225942.25168186807
135,Tryptophan,4.5,5.02,205.09715359999998,1,188.07,10.0,1197791.6868296391
136,Tryptophan,4.5,5.02,205.09715359999998,1,146.06,30.0,712803.2881827162
137,Tryptophan,4.5,5.02,205.09715359999998,1,118.06,50.0,564094.0123949295
138,Tryptophan,4.5,5.02,205.09715359999998,1,91.05,80.0,304853.18362839206
139,Tryptophan,4.5,5.02,205.09715359999998,1,115.05,80.0,250977.1055960538
140,Uridine,2.81,3.67,245.076816,1,113.03,20.0,23891.534815810646
141,Uridine,2.81,3.67,245.076816,1,173.46,70.0,4653.20329594022
142,Uridine,2.81,3.67,245.076816,1,70.03,70.0,4106.7431337868475
143,Uridine,2.81,3.67,245.076816,1,173.47,60.0,3842.907132179038
144,Uridine,2.81,3.67,245.076816,1,203.09,20.0,3509.810038782702
145,Valine,4.79,5.17,118.086256,1,72.08,20.0,1307095.6163889267
146,Valine,4.79,5.17,118.086256,1,55.05,40.0,493058.48715362855
147,Valine,4.79,5.17,118.086256,1,57.06,60.0,154463.85323768386
148,Valine,4.79,5.17,118.086256,1,56.05,80.0,93455.45045542969
149,Valine,4.79,5.17,118.086256,1,72.09,25.0,33195.84447875053
150,Acetyl-CoA,6.02,6.43,808.118494,-1,408.01,30.0,323925.6547758618
151,Acetyl-CoA,6.02,6.43,808.118494,-1,158.93,50.0,227005.87287697938
152,Acetyl-CoA,6.02,6.43,808.118494,-1,461.06,30.0,213166.48471845328
153,Acetyl-CoA,6.02,6.43,808.118494,-1,426.02,25.0,212484.6930069033
154,Acetyl-CoA,6.02,6.43,808.118494,-1,728.15,30.0,155572.80320847026
155,cis-Aconitate,8.05,9.74,173.009164,-1,85.03,20.0,1032616.8524717807
156,cis-Aconitate,8.05,9.74,173.009164,-1,129.02,10.0,684337.932387102
157,cis-Aconitate,8.05,9.74,173.009164,-1,111.01,10.0,262355.0587716542
158,cis-Aconitate,8.05,9.74,173.009164,-1,154.95,20.0,135637.26790197394
159,cis-Aconitate,8.05,9.74,173.009164,-1,76.97,80.0,66896.32441907423
160,Adenine,2.18,3.22,134.047224,-1,107.04,30.0,1437174.225417874
161,Adenine,2.18,3.22,134.047224,-1,92.03,40.0,494611.6145551989
162,Adenine,2.18,3.22,134.047224,-1,65.01,60.0,321874.93607302546
163,Adenine,2.18,3.22,134.047224,-1,64.01,80.0,111060.66147904347
164,Adenine,2.18,3.22,134.047224,-1,68.03,50.0,76328.20699855789
165,Adenosine,2.12,3.34,266.08948080000005,-1,134.05,30.0,80421.09982694416
166,Adenosine,2.12,3.34,266.08948080000005,-1,107.04,60.0,17228.713642636492
167,Adenosine,2.12,3.34,266.08948080000005,-1,173.49,70.0,9417.744920433695
168,Adenosine,2.12,3.34,266.08948080000005,-1,173.48,60.0,7667.5774461384
169,Adenosine,2.12,3.34,266.08948080000005,-1,92.03,70.0,6969.3777420598
170,cAMP,1.78,3.57,328.0452437,-1,134.05,40.0,5187353.176310496
171,cAMP,1.78,3.57,328.0452437,-1,78.96,80.0,2237765.192213156
172,cAMP,1.78,3.57,328.0452437,-1,107.04,80.0,1155074.4267982827
173,cAMP,1.78,3.57,328.0452437,-1,92.03,80.0,330177.6033463004
174,cAMP,1.78,3.57,328.0452437,-1,192.99,30.0,110582.47461297193
175,ADP,6.96,7.77,426.022134,-1,78.96,70.0,470383.6573357908
176,ADP,6.96,7.77,426.022134,-1,158.93,35.0,195761.12528778604
177,ADP,6.96,7.77,426.022134,-1,134.05,25.0,142555.6499479178
178,ADP,6.96,7.77,426.022134,-1,328.05,20.0,115533.34688264996
179,ADP,6.96,7.77,426.022134,-1,408.01,25.0,70101.15709070444
180,Aspartate,6.45,6.95,132.030234,-1,88.04,20.0,299359.4053837016
181,Aspartate,6.45,6.95,132.030234,-1,115.0,20.0,78418.12093454573
182,Aspartate,6.45,6.95,132.030234,-1,71.01,30.0,55289.683132509526
183,Aspartate,6.45,6.95,132.030234,-1,114.02,10.0,19550.807665896344
184,Aspartate,6.45,6.95,132.030234,-1,72.01,30.0,9781.994890040569
185,ATP,7.98,8.51,505.988474,-1,158.93,40.0,344782.1860875688
186,ATP,7.98,8.51,505.988474,-1,78.96,80.0,295788.5827631836
187,ATP,7.98,8.51,505.988474,-1,408.01,25.0,146089.2572109847
188,ATP,7.98,8.51,505.988474,-1,426.02,30.0,53793.78740759802
189,ATP,7.98,8.51,505.988474,-1,176.94,30.0,52977.325883073165
190,Citrate,8.85,9.32,191.019724,-1,111.01,20.0,1116397.9392170901
191,Citrate,8.85,9.32,191.019724,-1,173.01,10.0,763275.7355428142
192,Citrate,8.85,9.32,191.019724,-1,85.03,25.0,437221.00435778534
193,Citrate,8.85,9.32,191.019724,-1,73.03,40.0,367005.4946712329
194,Citrate,8.85,9.32,191.019724,-1,117.02,20.0,248075.56160452205
195,Cystine,6.95,7.43,239.01657400000002,-1,120.01,10.0,157833.65059881713
196,Cystine,6.95,7.43,239.01657400000002,-1,74.01,40.0,68226.98111807283
197,Cystine,6.95,7.43,239.01657400000002,-1,64.95,80.0,41467.9291017779
198,Cystine,6.95,7.43,239.01657400000002,-1,151.98,10.0,29903.612870209112
199,Cystine,6.95,7.43,239.01657400000002,-1,86.02,30.0,11411.708991785115
200,Cytidine,4.5,4.98,242.07824080000003,-1,109.04,20.0,565835.6026134179
201,Cytidine,4.5,4.98,242.07824080000003,-1,81.05,40.0,135363.5394422795
202,Cytidine,4.5,4.98,242.07824080000003,-1,152.05,10.0,73489.38820154904
203,Cytidine,4.5,4.98,242.07824080000003,-1,65.01,80.0,50849.05682590373
204,Cytidine,4.5,4.98,242.07824080000003,-1,110.04,10.0,48098.61657354161
205,DHAP,6.65,7.23,168.990724,-1,78.96,60.0,64541.468532116705
206,DHAP,6.65,7.23,168.990724,-1,96.97,10.0,53395.53359670411
207,DHAP,6.65,7.23,168.990724,-1,150.98,10.0,4885.456510875998
208,DHAP,6.65,7.23,168.990724,-1,96.96,25.0,2074.8387926021883
209,DHAP,6.65,7.23,168.990724,-1,123.01,20.0,1948.272821562756
210,FBP,8.9,9.33,338.98877400000003,-1,78.96,80.0,178556.12979867254
211,FBP,8.9,9.33,338.98877400000003,-1,96.97,30.0,148365.00196609576
212,FBP,8.9,9.33,338.98877400000003,-1,241.01,20.0,36709.17920283535
213,FBP,8.9,9.33,338.98877400000003,-1,176.94,20.0,15975.156833457757
214,FBP,8.9,9.33,338.98877400000003,-1,158.93,40.0,14226.876766457734
215,F6P,7.21,8.25,259.022444,-1,78.96,80.0,883636.0378696372
216,F6P,7.21,8.25,259.022444,-1,96.97,20.0,588143.5609018552
217,F6P,7.21,8.25,259.022444,-1,138.98,20.0,78133.82429633134
218,F6P,7.21,8.25,259.022444,-1,241.01,20.0,54311.221754268416
219,F6P,7.21,8.25,259.022444,-1,168.99,10.0,53803.96532418374
220,GN6P,7.48,8.03,258.038424,-1,78.96,80.0,343712.7634740714
221,GN6P,7.48,8.03,258.038424,-1,96.97,30.0,265492.35243451735
222,GN6P,7.48,8.03,258.038424,-1,199.0,10.0,67850.76350155831
223,GN6P,7.48,8.03,258.038424,-1,240.03,10.0,43820.16380557202
224,GN6P,7.48,8.03,258.038424,-1,138.98,30.0,19867.536125692583
225,Glutamate,6.16,6.54,146.045884,-1,102.06,20.0,247833.01988961833
226,Glutamate,6.16,6.54,146.045884,-1,128.04,10.0,131850.68389089787
227,Glutamate,6.16,6.54,146.045884,-1,128.03,20.0,79712.4220763221
228,Glutamate,6.16,6.54,146.045884,-1,74.02,35.0,4224.102300172969
229,Glutamate,6.16,6.54,146.045884,-1,102.07,20.0,3354.933346585072
230,Glutamine,6.37,6.72,145.06186399999999,-1,127.05,20.0,82459.2481815422
231,Glutamine,6.37,6.72,145.06186399999999,-1,109.04,20.0,31732.6018056629
232,Glutamine,6.37,6.72,145.06186399999999,-1,128.04,20.0,26581.69931683043
233,Glutamine,6.37,6.72,145.06186399999999,-1,84.05,30.0,19686.656567272337
234,Glutamine,6.37,6.72,145.06186399999999,-1,74.02,30.0,16149.098787110363
235,G3P,6.8,7.81,168.99074850000002,-1,78.96,60.0,82422.21237270223
236,G3P,6.8,7.81,168.99074850000002,-1,96.97,10.0,68188.37733249465
237,G3P,6.8,7.81,168.99074850000002,-1,150.98,10.0,6238.93665940756
238,G3P,6.8,7.81,168.99074850000002,-1,96.96,25.0,2649.65777030438
239,G3P,6.8,7.81,168.99074850000002,-1,123.01,20.0,2488.027618691416
240,Guanosine,5.08,5.48,282.08439080000005,-1,150.04,30.0,1688479.1153797926
241,Guanosine,5.08,5.48,282.08439080000005,-1,133.02,50.0,689243.4487337421
242,Guanosine,5.08,5.48,282.08439080000005,-1,126.03,60.0,256586.77120234058
243,Guanosine,5.08,5.48,282.08439080000005,-1,108.02,70.0,256432.44587973828
244,Guanosine,5.08,5.48,282.08439080000005,-1,66.01,80.0,194579.7981627696
245,G6P,7.28,8.25,259.022444,-1,78.96,80.0,883642.2764958241
246,G6P,7.28,8.25,259.022444,-1,96.97,20.0,588147.7132990679
247,G6P,7.28,8.25,259.022444,-1,138.98,20.0,78134.37593490361
248,G6P,7.28,8.25,259.022444,-1,241.01,20.0,54311.605201067505
249,G6P,7.28,8.25,259.022444,-1,168.99,10.0,53804.34518966302
250,Indole-3-acetate,1.32,2.4,174.0560525,-1,155.95,20.0,89392.62920697726
251,Indole-3-acetate,1.32,2.4,174.0560525,-1,130.07,10.0,67618.54521027512
252,Indole-3-acetate,1.32,2.4,174.0560525,-1,76.97,80.0,17549.302305358775
253,Indole-3-acetate,1.32,2.4,174.0560525,-1,77.97,80.0,16434.184286815744
254,Indole-3-acetate,1.32,2.4,174.0560525,-1,128.05,30.0,8708.888492417615
255,Isocitrate,8.48,9.76,191.019724,-1,111.01,20.0,2116973.7411451386
256,Isocitrate,8.48,9.76,191.019724,-1,173.01,10.0,849212.9394545176
257,Isocitrate,8.48,9.76,191.019724,-1,85.03,25.0,742147.1550245233
258,Isocitrate,8.48,9.76,191.019724,-1,87.01,30.0,650033.9591543406
259,Isocitrate,8.48,9.76,191.019724,-1,73.03,40.0,363575.18080988876
260,Lactate,1.49,2.51,89.024424,-1,71.01,20.0,8901.476582149473
261,Lactate,1.49,2.51,89.024424,-1,60.99,10.0,880.5153232086471
262,Lactate,1.49,2.51,89.024424,-1,59.92,35.0,623.8854871184797
263,Lactate,1.49,2.51,89.024424,-1,53.22,50.0,610.5117211646714
264,Lactate,1.49,2.51,89.024424,-1,54.76,40.0,594.1799976423825
265,Malate,7.19,7.76,133.014244,-1,115.0,20.0,1083411.8952792485
266,Malate,7.19,7.76,133.014244,-1,71.01,30.0,825977.3389810859
267,Malate,7.19,7.76,133.014244,-1,72.99,30.0,243243.31051938457
268,Malate,7.19,7.76,133.014244,-1,89.02,20.0,88617.22042008078
269,Malate,7.19,7.76,133.014244,-1,59.01,40.0,36029.98905901222
270,NAD,6.12,6.54,662.101844,-1,540.05,10.0,144901.11555644244
271,NAD,6.12,6.54,662.101844,-1,78.96,80.0,65720.74585103022
272,NAD,6.12,6.54,662.101844,-1,272.96,35.0,31864.266096278603
273,NAD,6.12,6.54,662.101844,-1,158.93,50.0,29082.51589115587
274,NAD,6.12,6.54,662.101844,-1,408.01,30.0,21622.065515154525
275,AKG,6.84,7.28,145.014244,-1,101.02,10.0,323059.9639646721
276,AKG,6.84,7.28,145.014244,-1,57.03,20.0,59767.83270656822
277,AKG,6.84,7.28,145.014244,-1,73.03,30.0,9986.666350144182
278,AKG,6.84,7.28,145.014244,-1,100.93,20.0,7091.931165177289
279,AKG,6.84,7.28,145.014244,-1,101.04,10.0,5508.496067069117
280,PEP,8.44,8.78,166.9750984,-1,78.96,20.0,168074.32949755355
281,PEP,8.44,8.78,166.9750984,-1,62.96,80.0,4296.495457283476
282,PEP,8.44,8.78,166.9750984,-1,78.97,20.0,3078.211068503957
283,PEP,8.44,8.78,166.9750984,-1,79.96,60.0,2343.2399092786213
284,PEP,8.44,8.78,166.9750984,-1,94.98,20.0,1214.1765275114767
285,Pyruvate,6.47,8.31,87.008764,-1,67.78,70.0,758.2736950768247
286,Pyruvate,6.47,8.31,87.008764,-1,50.27,35.0,757.3502484399874
287,Pyruvate,6.47,8.31,87.008764,-1,51.5,60.0,754.5420425823777
288,Pyruvate,6.47,8.31,87.008764,-1,54.28,40.0,740.8630030749212
289,Pyruvate,6.47,8.31,87.008764,-1,64.04,40.0,734.3789814093506
290,R5P,7.05,7.54,229.01187779999998,-1,78.96,80.0,174128.09716978134
291,R5P,7.05,7.54,229.01187779999998,-1,96.97,20.0,138480.08700153243
292,R5P,7.05,7.54,229.01187779999998,-1,138.98,20.0,25593.912101047597
293,R5P,7.05,7.54,229.01187779999998,-1,173.48,25.0,4896.039927518545
294,R5P,7.05,7.54,229.01187779999998,-1,168.99,10.0,4628.505350514987
295,Selenomethionine,4.22,4.73,195.98822080000002,-1,94.94,30.0,118794.8662325739
296,Selenomethionine,4.22,4.73,195.98822080000002,-1,178.9,50.0,64054.12719873524
297,Selenomethionine,4.22,4.73,195.98822080000002,-1,177.9,30.0,57297.94546635239
298,Selenomethionine,4.22,4.73,195.98822080000002,-1,100.93,80.0,37538.50453826756
299,Selenomethionine,4.22,4.73,195.98822080000002,-1,79.92,80.0,37149.49709097393
300,Succinate,6.59,7.01,117.01933400000001,-1,73.03,20.0,402041.9054315909
301,Succinate,6.59,7.01,117.01933400000001,-1,99.93,40.0,339919.19790004665
302,Succinate,6.59,7.01,117.01933400000001,-1,99.01,20.0,35599.13358153195
303,Succinate,6.59,7.01,117.01933400000001,-1,83.93,80.0,20630.072275374605
304,Succinate,6.59,7.01,117.01933400000001,-1,73.04,20.0,7167.2422638732705
305,Uracil,1.84,2.53,111.020004,-1,68.01,40.0,4487.7688880751
306,Uracil,1.84,2.53,111.020004,-1,67.03,40.0,3108.251190953329
307,Uracil,1.84,2.53,111.020004,-1,65.01,70.0,1545.361631652247
308,Uracil,1.84,2.53,111.020004,-1,50.0,80.0,1134.0658818092681
309,Uracil,1.84,2.53,111.020004,-1,66.0,80.0,916.7047155556128
310,Uridine,2.81,3.67,243.062264,-1,110.02,20.0,576908.0084551398
311,Uridine,2.81,3.67,243.062264,-1,200.06,10.0,428471.7794636098
312,Uridine,2.81,3.67,243.062264,-1,82.03,40.0,199288.1909923477
313,Uridine,2.81,3.67,243.062264,-1,152.04,20.0,144935.0038784475
314,Uridine,2.81,3.67,243.062264,-1,140.04,20.0,87293.00287253116
315,UDP-N-acetyl-GN,6.9,7.34,606.0742935,-1,78.96,80.0,494314.9631923455
316,UDP-N-acetyl-GN,6.9,7.34,606.0742935,-1,384.98,30.0,264387.2166848691
317,UDP-N-acetyl-GN,6.9,7.34,606.0742935,-1,158.93,50.0,222081.56960756428
318,UDP-N-acetyl-GN,6.9,7.34,606.0742935,-1,272.96,35.0,159155.31915639807
319,UDP-N-acetyl-GN,6.9,7.34,606.0742935,-1,282.04,30.0,123816.9458967927
320,cGMP,5.17,5.58,346.054706,1,152.06,25.0,2308016.663781203
321,cGMP,5.17,5.58,346.054706,1,153.04,80.0,727520.9892229047
322,cGMP,5.17,5.58,346.054706,1,135.03,70.0,541742.1597071188
323,cGMP,5.17,5.58,346.054706,1,110.03,70.0,276779.8428618194
324,cGMP,5.17,5.58,346.054706,1,128.05,80.0,126698.2281150105
325,Dopamine,10.66,13.26,154.086276,1,137.06,20.0,589072.5777626657
326,Dopamine,10.66,13.26,154.086276,1,91.05,50.0,441603.29807611293
327,Dopamine,10.66,13.26,154.086276,1,65.04,70.0,265818.0873698708
328,Dopamine,10.66,13.26,154.086276,1,119.05,35.0,129415.76172255559
329,Dopamine,10.66,13.26,154.086276,1,67.03,35.0,52701.38048876306
330,Glycine,6.69,7.09,76.03930600000001,1,58.06,20.0,1268.7007558267921
331,Glycine,6.69,7.09,76.03930600000001,1,58.07,30.0,611.280424021906
332,Glycine,6.69,7.09,76.03930600000001,1,56.64,50.0,402.27615698634014
333,Glycine,6.69,7.09,76.03930600000001,1,54.66,20.0,388.49883447860805
334,Glycine,6.69,7.09,76.03930600000001,1,61.42,40.0,311.4842748663
335,Serotonine,11.96,15.04,177.102239,1,158.96,30.0,1773550.8518110032
336,Serotonine,11.96,15.04,177.102239,1,98.98,80.0,680884.0840674387
337,Serotonine,11.96,15.04,177.102239,1,64.98,60.0,372658.1469074233
338,Serotonine,11.96,15.04,177.102239,1,51.0,70.0,278091.6519504214
339,Serotonine,11.96,15.04,177.102239,1,78.99,50.0,211312.0433465014
340,Uracil,1.84,2.53,113.03455600000001,1,70.03,35.0,3634.142467509525
341,Uracil,1.84,2.53,113.03455600000001,1,95.06,20.0,2745.214546102887
342,Uracil,1.84,2.53,113.03455600000001,1,96.01,25.0,2363.619168185299
343,Uracil,1.84,2.53,113.03455600000001,1,84.08,50.0,1726.0871558740182
344,Uracil,1.84,2.53,113.03455600000001,1,55.02,35.0,1592.8146544280069
