,Name,rt_start,rt_end,mz,Charge,Product mz,CE,Normalized Intensity
113,NANA,5.17,5.65,310.113256,1,167.03,20.0,78787.00069184862
114,NANA,5.17,5.65,310.113256,1,197.04,25.0,52203.42009948482
115,NAD,6.12,6.54,664.116396,1,136.06,50.0,210750.84376990335
116,NAD,6.12,6.54,664.116396,1,428.04,25.0,123329.60089587753
117,NAD,6.12,6.54,664.116396,1,542.07,10.0,65690.81365151017
118,NAD,6.12,6.54,664.116396,1,524.06,20.0,63865.172628334214
119,NAD,6.12,6.54,664.116396,1,348.07,35.0,31728.384678726212
120,S-Adenosylmethionine,7.54,7.94,399.144516,1,250.09,20.0,4026655.4351257174
121,S-Adenosylmethionine,7.54,7.94,399.144516,1,136.06,40.0,2029618.7527535676
122,S-Adenosylmethionine,7.54,7.94,399.144516,1,97.03,50.0,1974379.8234112784
123,S-Adenosylmethionine,7.54,7.94,399.144516,1,298.1,10.0,1019558.8823034187
124,S-Adenosylmethionine,7.54,7.94,399.144516,1,102.05,30.0,847038.3964520344
125,Selenomethionine,4.22,4.73,198.002772,1,180.98,10.0,1403439.226653488
126,Selenomethionine,4.22,4.73,198.002772,1,56.05,40.0,873864.7389487906
127,Selenomethionine,4.22,4.73,198.002772,1,108.95,40.0,725277.313549514
128,Selenomethionine,4.22,4.73,198.002772,1,152.0,10.0,424402.9149230659
129,Selenomethionine,4.22,4.73,198.002772,1,82.94,80.0,252451.97847609504
130,Serotonine,11.96,15.04,177.102239,1,158.96,30.0,1443612.6668125612
131,Serotonine,11.96,15.04,177.102239,1,98.98,70.0,553787.7029083867
132,Serotonine,11.96,15.04,177.102239,1,64.98,60.0,303842.25311234884
133,Serotonine,11.96,15.04,177.102239,1,160.08,20.0,259964.9602696451
134,Serotonine,11.96,15.04,177.102239,1,51.0,70.0,225942.25168186807
135,Succinyl-CoA,7.95,8.26,868.1385284,1,361.14,25.0,68532.07832935899
136,Succinyl-CoA,7.95,8.26,868.1385284,1,428.04,20.0,19842.633058172265
137,Succinyl-CoA,7.95,8.26,868.1385284,1,259.07,25.0,12317.534078289811
138,Succinyl-CoA,7.95,8.26,868.1385284,1,173.47,35.0,11768.27970682694
139,Succinyl-CoA,7.95,8.26,868.1385284,1,136.06,35.0,11417.116688260781
140,Tryptophan,4.5,5.02,205.09715359999998,1,188.07,10.0,1197791.6868296391
141,Tryptophan,4.5,5.02,205.09715359999998,1,146.06,30.0,712803.2881827162
142,Tryptophan,4.5,5.02,205.09715359999998,1,118.06,50.0,564094.0123949295
143,Tryptophan,4.5,5.02,205.09715359999998,1,91.05,80.0,304853.18362839206
144,Tryptophan,4.5,5.02,205.09715359999998,1,115.05,80.0,250977.1055960538
145,Uridine,2.81,3.67,245.076816,1,113.03,20.0,23891.534815810646
146,Uridine,2.81,3.67,245.076816,1,173.46,70.0,4653.20329594022
147,Uridine,2.81,3.67,245.076816,1,70.03,70.0,4106.7431337868475
148,Uridine,2.81,3.67,245.076816,1,173.47,60.0,3842.907132179038
149,Uridine,2.81,3.67,245.076816,1,203.09,20.0,3509.810038782702
150,UDP-N-acetyl-GN,6.9,7.34,608.0888455,1,204.09,10.0,446520.44816256635
151,UDP-N-acetyl-GN,6.9,7.34,608.0888455,1,138.05,40.0,220903.3807075541
152,UDP-N-acetyl-GN,6.9,7.34,608.0888455,1,186.08,25.0,98932.93920800228
153,UDP-N-acetyl-GN,6.9,7.34,608.0888455,1,168.07,30.0,74977.75210212513
154,UDP-N-acetyl-GN,6.9,7.34,608.0888455,1,144.07,50.0,65366.859080663715
155,Glutamate,6.16,6.54,148.060436,1,84.04,30.0,962206.5329405504
156,Glutamate,6.16,6.54,148.060436,1,130.05,10.0,425013.17159488174
157,Glutamate,6.16,6.54,148.060436,1,56.05,60.0,272109.9386634231
158,Glutamate,6.16,6.54,148.060436,1,102.05,10.0,217706.90993747476
159,Glutamate,6.16,6.54,148.060436,1,131.05,10.0,56662.85921098397
